state1,state2,DOM_RTED,DOM_Levenshtein,DOM_contentHash,DOM_SIMHASH,VISUAL_BlockHash,VISUAL_PHash,VISUAL_Hyst,VISUAL_PDiff,VISUAL_SIFT,VISUAL_SSIM,TLSH_nativ,TLSH_hash2vec,Human
state1019,state9,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state52,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state170,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state1256,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state7,True,True,True,True,True,False,True,True,False,False,True,False,False
state1019,state1099,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state2,False,False,True,False,False,False,True,False,False,False,True,False,False
state1019,state173,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state4,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state572,False,True,True,False,False,False,True,False,False,False,False,False,False
state1019,state692,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state442,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state563,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state203,True,True,True,True,True,True,True,True,False,False,True,False,True
state1019,state720,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state841,False,False,False,False,False,False,True,False,False,False,True,False,False
state1019,state206,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state723,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state326,False,False,True,False,False,False,True,False,False,False,True,False,False
state1019,state689,False,False,True,False,False,False,True,False,False,False,False,False,False
state1019,state449,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state603,True,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state55,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state848,False,False,True,False,False,False,True,False,False,False,True,False,False
state1019,state608,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state58,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state1309,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state1267,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,index,False,False,True,False,False,False,True,False,False,False,True,False,False
state1019,state1264,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state581,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state1304,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state1028,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state186,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state178,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state211,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state697,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state850,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state971,False,False,True,False,False,False,True,False,False,False,False,False,False
state1019,state974,False,False,True,False,False,False,True,False,False,False,True,False,False
state1019,state459,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state734,False,False,True,False,False,False,True,False,False,False,False,False,False
state1019,state1261,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state216,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state46,False,False,True,False,False,False,True,False,False,False,True,False,False
state1019,state737,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state49,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state618,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state1319,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state1316,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state31,True,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state191,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state194,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state473,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state231,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state1038,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state1159,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state593,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state221,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state466,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state102,False,True,True,False,False,False,True,False,False,False,True,False,False
state1019,state586,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state740,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state226,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state743,False,False,True,False,False,False,True,False,False,False,True,False,False
state1019,state1274,False,False,False,False,False,False,True,False,False,False,False,False,False
state1019,state500,False,False,True,False,False,False,True,False,False,False,False,False,False
